customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort
CUST_09506,Ryan Brown,2022-03-10,SMB,International,Enterprise,Churned,wdunn@example.org,1550,2022-03,2022-Q1
CUST_09507,Jesus Guzman,2023-08-15,Enterprise,South,Basic,Active,ruizmark@example.com,1027,2023-08,2023-Q3
CUST_09508,Stephanie Tran,2021-08-30,Mid-Market,East,Pro,Active,jeffreygreene@example.com,1742,2021-08,2021-Q3
CUST_09509,Karen Carter,2022-03-02,SMB,North,Pro,Churned,mitchelldanielle@example.net,1558,2022-03,2022-Q1
CUST_09510,Regina Butler,2021-12-29,Mid-Market,South,Enterprise,Active,johnorr@example.net,1621,2021-12,2021-Q4
CUST_09511,Megan Rodriguez,2023-03-26,SMB,International,Enterprise,Churned,dwhite@example.org,1169,2023-03,2023-Q1
CUST_09512,Charles Wilkins,2022-10-30,SMB,International,Basic,Active,darlene09@example.net,1316,2022-10,2022-Q4
CUST_09513,Nicholas Mcgrath,2022-09-01,Enterprise,East,Enterprise,Churned,gonzaleztracy@example.com,1375,2022-09,2022-Q3
CUST_09514,Todd Johnson,2023-06-19,Mid-Market,North,Basic,Active,gonzalezchristina@example.org,1084,2023-06,2023-Q2
CUST_09515,Tina Kerr,2021-12-26,Mid-Market,East,Pro,Active,castanedajames@example.net,1624,2021-12,2021-Q4
CUST_09516,Matthew Perry,2024-01-18,Mid-Market,East,Basic,Active,bentleyjamie@example.com,871,2024-01,2024-Q1
CUST_09517,Nicole Sims,2023-01-04,Mid-Market,South,Pro,Active,pittmanrobert@example.com,1250,2023-01,2023-Q1
CUST_09518,Lawrence Maxwell,2022-10-21,Mid-Market,West,Pro,Churned,ogarcia@example.com,1325,2022-10,2022-Q4
CUST_09519,Katherine Humphrey,2023-03-23,Mid-Market,West,Basic,Active,richardgabriel@example.org,1172,2023-03,2023-Q1
CUST_09520,Autumn Fisher,2022-11-22,SMB,International,Pro,Churned,mckenziebrett@example.net,1293,2022-11,2022-Q4
CUST_09521,Cathy Webster,2021-10-09,Mid-Market,South,Pro,Active,richard11@example.com,1702,2021-10,2021-Q4
CUST_09522,Shannon Acosta,2022-09-28,SMB,East,Pro,Active,jason08@example.org,1348,2022-09,2022-Q3
CUST_09523,Amy Stevens,2023-01-02,Mid-Market,East,Basic,Churned,fjones@example.net,1252,2023-01,2023-Q1
CUST_09524,Caroline Vazquez,2023-03-25,SMB,West,Basic,Active,johnrobinson@example.com,1170,2023-03,2023-Q1
CUST_09525,Matthew Chang,2023-11-05,Enterprise,South,Enterprise,Active,elizabethmiller@example.com,945,2023-11,2023-Q4
CUST_09526,Kelly Frost,2022-08-29,SMB,South,Basic,Churned,laurendaniel@example.org,1378,2022-08,2022-Q3
CUST_09527,Jack Reynolds,2021-11-30,Enterprise,North,Pro,Churned,eguerra@example.com,1650,2021-11,2021-Q4
CUST_09528,Michael Macias,2022-01-13,SMB,North,Basic,Active,urobinson@example.org,1606,2022-01,2022-Q1
CUST_09529,Amy Lopez,2022-07-31,SMB,North,Pro,Churned,bennettdavid@example.com,1407,2022-07,2022-Q3
CUST_09530,Veronica Adkins,2021-10-03,SMB,International,Enterprise,Active,umullen@example.com,1708,2021-10,2021-Q4
CUST_09531,Charlotte Johnson,2022-08-25,Mid-Market,West,Basic,Active,katherine24@example.com,1382,2022-08,2022-Q3
CUST_09532,James Archer,2022-10-08,Mid-Market,East,Enterprise,Active,lisa53@example.com,1338,2022-10,2022-Q4
CUST_09533,Christian Mcgee,2023-01-28,Enterprise,South,Pro,Active,hfranklin@example.org,1226,2023-01,2023-Q1
CUST_09534,Catherine Walker,2022-10-04,SMB,International,Basic,Churned,jenniferproctor@example.com,1342,2022-10,2022-Q4
CUST_09535,Linda Carroll,2022-08-24,SMB,South,Enterprise,Active,james42@example.com,1383,2022-08,2022-Q3
CUST_09536,Andrea Brown,2021-05-17,SMB,East,Pro,Active,lisastewart@example.net,1847,2021-05,2021-Q2
CUST_09537,Meghan Martinez,2024-05-13,Mid-Market,International,Enterprise,Active,sandra52@example.com,755,2024-05,2024-Q2
CUST_09538,Lisa Callahan,2022-10-21,Enterprise,East,Pro,Churned,amartinez@example.org,1325,2022-10,2022-Q4
CUST_09539,Shannon Mills,2024-01-28,SMB,North,Pro,Churned,parkersherri@example.org,861,2024-01,2024-Q1
CUST_09540,Zachary Eaton,2021-05-10,SMB,East,Enterprise,Churned,guerreropaul@example.org,1854,2021-05,2021-Q2
CUST_09541,Melissa Smith,2023-05-18,Mid-Market,North,Pro,Active,williamskristin@example.net,1116,2023-05,2023-Q2
CUST_09542,Susan Ruiz,2021-04-21,SMB,North,Pro,Active,mdalton@example.com,1873,2021-04,2021-Q2
CUST_09543,Alexander Mitchell,2024-05-24,Enterprise,West,Pro,Active,daniellindsey@example.net,744,2024-05,2024-Q2
CUST_09544,Cindy Combs,2022-07-06,SMB,West,Basic,Churned,michaelalexander@example.net,1432,2022-07,2022-Q3
CUST_09545,Glenn Evans,2023-12-01,SMB,East,Basic,Churned,cmiller@example.org,919,2023-12,2023-Q4
CUST_09546,Jason Boyd,2022-07-13,SMB,South,Enterprise,Churned,jking@example.org,1425,2022-07,2022-Q3
CUST_09547,Peggy Matthews,2023-11-09,Enterprise,North,Basic,Active,danielferguson@example.net,941,2023-11,2023-Q4
CUST_09548,Thomas Larson,2023-04-14,SMB,North,Enterprise,Active,nsmith@example.org,1150,2023-04,2023-Q2
CUST_09549,Maria Moore,2021-12-23,SMB,East,Enterprise,Active,johnwilliams@example.org,1627,2021-12,2021-Q4
CUST_09550,Alec Campbell,2021-09-05,Enterprise,North,Basic,Active,johnathanrodriguez@example.com,1736,2021-09,2021-Q3
CUST_09551,Jerry Clark,2023-08-13,SMB,West,Pro,Active,williamsdonna@example.net,1029,2023-08,2023-Q3
CUST_09552,Cynthia Harris,2024-04-01,SMB,West,Enterprise,Active,justinwoods@example.com,797,2024-04,2024-Q2
CUST_09553,Gloria Fry,2023-04-04,SMB,International,Basic,Churned,osaunders@example.net,1160,2023-04,2023-Q2
CUST_09554,Brian Hughes,2023-01-18,SMB,North,Pro,Active,hstrickland@example.org,1236,2023-01,2023-Q1
CUST_09555,Patricia Hicks,2024-02-14,Mid-Market,West,Pro,Active,benjamin34@example.org,844,2024-02,2024-Q1
CUST_09556,Alex Velazquez,2023-01-08,SMB,West,Basic,Active,courtney34@example.com,1246,2023-01,2023-Q1
CUST_09557,Tina Mayer,2021-05-07,Mid-Market,East,Enterprise,Active,vzimmerman@example.net,1857,2021-05,2021-Q2
CUST_09558,Linda Brown,2023-05-02,SMB,International,Enterprise,Active,jennifer42@example.net,1132,2023-05,2023-Q2
CUST_09559,Matthew Snyder,2022-05-31,SMB,South,Enterprise,Active,nicholas72@example.org,1468,2022-05,2022-Q2
CUST_09560,Sheryl Cortez,2021-12-31,Mid-Market,East,Basic,Active,robertdunn@example.net,1619,2021-12,2021-Q4
CUST_09561,Linda Spencer,2022-12-27,Enterprise,West,Basic,Active,uhill@example.net,1258,2022-12,2022-Q4
CUST_09562,Danielle Gardner,2022-06-15,SMB,East,Basic,Active,garciataylor@example.com,1453,2022-06,2022-Q2
CUST_09563,Bob Baxter,2022-11-16,SMB,East,Enterprise,Active,sandra41@example.org,1299,2022-11,2022-Q4
CUST_09564,Mark Coffey,2022-02-03,SMB,East,Pro,Active,hernandeztristan@example.org,1585,2022-02,2022-Q1
CUST_09565,Cheryl Cruz,2023-09-04,SMB,North,Pro,Active,brettchurch@example.net,1007,2023-09,2023-Q3
CUST_09566,Stacie Crawford,2021-06-24,SMB,South,Pro,Churned,susan47@example.org,1809,2021-06,2021-Q2
CUST_09567,Lauren Hines,2023-10-17,SMB,West,Pro,Active,xruiz@example.org,964,2023-10,2023-Q4
CUST_09568,Jeffrey Hall,2021-06-29,Enterprise,East,Pro,Active,patriciakelly@example.com,1804,2021-06,2021-Q2
CUST_09569,Megan Diaz,2021-11-24,Mid-Market,East,Enterprise,Active,cbautista@example.com,1656,2021-11,2021-Q4
CUST_09570,Kayla Rodriguez,2023-06-25,Enterprise,South,Basic,Churned,johnsonmichael@example.com,1078,2023-06,2023-Q2
CUST_09571,Hannah Sanchez,2023-09-30,SMB,North,Enterprise,Active,andrew43@example.net,981,2023-09,2023-Q3
CUST_09572,Christina Ellis,2023-11-11,SMB,North,Pro,Active,ehodge@example.net,939,2023-11,2023-Q4
CUST_09573,Lisa Lewis,2021-05-21,SMB,West,Pro,Churned,christine24@example.org,1843,2021-05,2021-Q2
CUST_09574,Elijah Spencer,2023-11-06,SMB,North,Basic,Active,johnhernandez@example.net,944,2023-11,2023-Q4
CUST_09575,Patrick Brown,2022-08-25,Mid-Market,South,Basic,Active,hharris@example.org,1382,2022-08,2022-Q3
CUST_09576,Tiffany Gardner,2023-10-03,SMB,North,Enterprise,Active,amysilva@example.net,978,2023-10,2023-Q4
CUST_09577,Monica Hammond,2022-06-08,SMB,South,Pro,Active,joshuacook@example.com,1460,2022-06,2022-Q2
CUST_09578,Angela Davenport,2022-08-19,SMB,North,Enterprise,Active,brian38@example.com,1388,2022-08,2022-Q3
CUST_09579,Sheila Tran,2021-02-04,SMB,East,Basic,Churned,qlogan@example.net,1949,2021-02,2021-Q1
CUST_09580,Sherri Bradley,2021-12-03,SMB,East,Pro,Churned,paynesteven@example.org,1647,2021-12,2021-Q4
CUST_09581,Corey Garcia,2024-01-10,SMB,West,Pro,Active,brett62@example.org,879,2024-01,2024-Q1
CUST_09582,Elizabeth Johnson,2021-07-15,SMB,North,Enterprise,Churned,tammy93@example.net,1788,2021-07,2021-Q3
CUST_09583,Kimberly Sanchez,2022-04-05,SMB,South,Basic,Active,jasonfrazier@example.com,1524,2022-04,2022-Q2
CUST_09584,Matthew Nguyen,2023-08-27,SMB,West,Enterprise,Active,nguyenrebecca@example.org,1015,2023-08,2023-Q3
CUST_09585,Sandra Willis,2022-04-03,Mid-Market,North,Enterprise,Active,ashley81@example.com,1526,2022-04,2022-Q2
CUST_09586,Kimberly Morris,2023-10-23,SMB,North,Pro,Churned,carl56@example.com,958,2023-10,2023-Q4
CUST_09587,Eric Singleton,2021-11-16,Mid-Market,International,Basic,Active,stevenwilliams@example.com,1664,2021-11,2021-Q4
CUST_09588,Edward Johnson,2023-01-24,SMB,South,Pro,Active,ibrown@example.net,1230,2023-01,2023-Q1
CUST_09589,Amanda Nelson,2023-07-15,Mid-Market,South,Basic,Churned,munozchristine@example.net,1058,2023-07,2023-Q3
CUST_09590,Javier Gonzalez,2021-08-05,Enterprise,East,Basic,Active,mburns@example.net,1767,2021-08,2021-Q3
CUST_09591,Katrina Spears,2023-02-13,Mid-Market,West,Pro,Active,hmueller@example.org,1210,2023-02,2023-Q1
CUST_09592,Christina Chavez,2022-03-13,SMB,West,Pro,Active,hendricksbrittany@example.net,1547,2022-03,2022-Q1
CUST_09593,Nancy Larson,2022-05-18,SMB,West,Basic,Active,vsmith@example.com,1481,2022-05,2022-Q2
CUST_09594,Sarah West,2022-05-07,Mid-Market,North,Pro,Active,smithbrett@example.org,1492,2022-05,2022-Q2
CUST_09595,Benjamin Perez MD,2024-04-02,SMB,International,Basic,Active,rebeccarichardson@example.net,796,2024-04,2024-Q2
CUST_09596,Zachary Smith,2023-12-15,SMB,North,Enterprise,Churned,davidjones@example.org,905,2023-12,2023-Q4
CUST_09597,Katie Simmons,2022-07-11,SMB,South,Enterprise,Active,petersryan@example.org,1427,2022-07,2022-Q3
CUST_09598,Alexis Norton,2021-10-16,SMB,East,Basic,Active,vazquezbonnie@example.com,1695,2021-10,2021-Q4
CUST_09599,David Bradshaw,2021-04-23,SMB,International,Basic,Churned,judy45@example.net,1871,2021-04,2021-Q2
CUST_09600,Molly Knight,2021-08-09,Mid-Market,International,Enterprise,Active,garrettteresa@example.com,1763,2021-08,2021-Q3
CUST_09601,Shane Smith,2021-01-04,Mid-Market,South,Basic,Active,kellyskinner@example.net,1980,2021-01,2021-Q1
CUST_09602,Rodney Bryan,2022-09-09,SMB,International,Basic,Churned,bobfernandez@example.org,1367,2022-09,2022-Q3
CUST_09603,Marcus Winters,2023-11-25,Mid-Market,East,Enterprise,Churned,josephsullivan@example.org,925,2023-11,2023-Q4
CUST_09604,Leah Johnson,2023-11-14,Mid-Market,South,Basic,Active,kbrandt@example.com,936,2023-11,2023-Q4
CUST_09605,Eric Beck,2022-10-14,SMB,South,Enterprise,Active,megan39@example.com,1332,2022-10,2022-Q4
CUST_09606,Nicholas Watkins,2022-05-28,SMB,International,Pro,Churned,alexanderandrea@example.org,1471,2022-05,2022-Q2
CUST_09607,Stephanie Castillo,2021-06-06,Enterprise,South,Enterprise,Active,jacob27@example.org,1827,2021-06,2021-Q2
CUST_09608,Dr. Christopher Taylor,2024-06-01,SMB,South,Basic,Active,wgonzalez@example.net,736,2024-06,2024-Q2
CUST_09609,Ashley Key,2022-03-16,SMB,North,Basic,Active,jamesbryan@example.net,1544,2022-03,2022-Q1
CUST_09610,Gina Garcia,2023-06-23,SMB,West,Enterprise,Active,bhunter@example.com,1080,2023-06,2023-Q2
CUST_09611,Mathew Flores,2022-06-12,SMB,North,Basic,Churned,leecase@example.net,1456,2022-06,2022-Q2
CUST_09612,Eric Jones,2021-01-04,SMB,International,Enterprise,Active,donovannancy@example.net,1980,2021-01,2021-Q1
CUST_09613,Gina Montgomery,2021-07-20,SMB,South,Pro,Churned,qdavis@example.com,1783,2021-07,2021-Q3
CUST_09614,Gary Silva,2023-07-22,SMB,International,Basic,Active,tmunoz@example.org,1051,2023-07,2023-Q3
CUST_09615,Glen Martin,2023-09-17,Enterprise,North,Basic,Active,rodriguezerika@example.com,994,2023-09,2023-Q3
CUST_09616,Glen Williams,2023-05-30,SMB,West,Basic,Churned,kathryn30@example.org,1104,2023-05,2023-Q2
CUST_09617,Sharon Johnson,2024-02-12,Mid-Market,East,Enterprise,Active,pgibbs@example.org,846,2024-02,2024-Q1
CUST_09618,Anthony Taylor,2021-11-23,SMB,International,Basic,Churned,mayerik@example.com,1657,2021-11,2021-Q4
CUST_09619,Roger Green,2023-08-01,Enterprise,East,Basic,Active,walter50@example.org,1041,2023-08,2023-Q3
CUST_09620,John Phillips,2022-01-03,SMB,West,Pro,Active,castrojoel@example.net,1616,2022-01,2022-Q1
CUST_09621,Alex Stewart,2024-05-21,SMB,North,Basic,Churned,emorris@example.net,747,2024-05,2024-Q2
CUST_09622,James Evans,2021-05-05,SMB,International,Enterprise,Active,gtorres@example.org,1859,2021-05,2021-Q2
CUST_09623,Brian Khan,2024-03-30,Mid-Market,West,Pro,Active,anthonyburns@example.net,799,2024-03,2024-Q1
CUST_09624,Joseph Mccoy,2021-07-24,SMB,North,Basic,Active,swilson@example.com,1779,2021-07,2021-Q3
CUST_09625,Pamela Taylor,2023-10-15,SMB,East,Basic,Active,stephenray@example.net,966,2023-10,2023-Q4
CUST_09626,Justin Thompson,2021-01-05,SMB,North,Basic,Active,april74@example.org,1979,2021-01,2021-Q1
CUST_09627,Marcus Wilson,2022-10-16,Mid-Market,East,Pro,Active,bruce77@example.com,1330,2022-10,2022-Q4
CUST_09628,Ryan Johnson,2023-07-19,SMB,South,Basic,Active,ferrellnicole@example.net,1054,2023-07,2023-Q3
CUST_09629,Kaylee Howard,2022-07-08,SMB,East,Pro,Churned,ronaldcollins@example.org,1430,2022-07,2022-Q3
CUST_09630,Lisa Butler,2022-01-15,SMB,International,Pro,Churned,wilsonanthony@example.org,1604,2022-01,2022-Q1
CUST_09631,Tonya Moreno,2021-03-07,Mid-Market,East,Basic,Active,milessteven@example.org,1918,2021-03,2021-Q1
CUST_09632,Jessica Morgan,2023-07-31,SMB,West,Basic,Churned,kenneth40@example.net,1042,2023-07,2023-Q3
CUST_09633,Kathryn Stephenson,2022-04-11,Mid-Market,South,Basic,Churned,leahmartin@example.net,1518,2022-04,2022-Q2
CUST_09634,Eric Davis,2021-12-16,SMB,East,Enterprise,Active,meyerkenneth@example.org,1634,2021-12,2021-Q4
CUST_09635,Jennifer Marquez,2021-02-28,SMB,East,Basic,Active,robert08@example.com,1925,2021-02,2021-Q1
CUST_09636,Joshua Walker,2021-12-09,Enterprise,International,Basic,Active,coryduran@example.org,1641,2021-12,2021-Q4
CUST_09637,Elizabeth Gonzalez,2024-05-14,SMB,East,Pro,Active,gfisher@example.org,754,2024-05,2024-Q2
CUST_09638,Betty Sanchez,2023-10-28,Enterprise,North,Basic,Active,cooperjuan@example.com,953,2023-10,2023-Q4
CUST_09639,Michele Clarke,2022-07-30,SMB,North,Pro,Churned,susan75@example.com,1408,2022-07,2022-Q3
CUST_09640,Ryan Perez,2023-02-26,SMB,North,Basic,Active,grahammaxwell@example.com,1197,2023-02,2023-Q1
CUST_09641,Ricky Briggs,2024-01-12,SMB,North,Basic,Churned,rbowman@example.com,877,2024-01,2024-Q1
CUST_09642,Kenneth Carroll,2023-11-04,Enterprise,East,Enterprise,Active,lopezkaren@example.org,946,2023-11,2023-Q4
CUST_09643,Becky Thomas,2021-04-26,Enterprise,International,Pro,Active,astafford@example.net,1868,2021-04,2021-Q2
CUST_09644,Mark Santos,2022-08-31,SMB,South,Basic,Active,aliciabeltran@example.net,1376,2022-08,2022-Q3
CUST_09645,Rebecca Gregory,2021-08-28,SMB,South,Pro,Active,ojohnson@example.com,1744,2021-08,2021-Q3
CUST_09646,Jay Hodges,2023-08-24,Enterprise,North,Basic,Active,fischeralexandria@example.org,1018,2023-08,2023-Q3
CUST_09647,Rhonda Cruz,2023-04-22,Enterprise,North,Basic,Active,pwells@example.com,1142,2023-04,2023-Q2
CUST_09648,Steven Allen,2023-08-31,Mid-Market,North,Enterprise,Active,olee@example.com,1011,2023-08,2023-Q3
CUST_09649,Thomas Simon,2021-07-06,Mid-Market,West,Basic,Active,darrenpayne@example.net,1797,2021-07,2021-Q3
CUST_09650,Sarah Ruiz DVM,2021-06-02,SMB,South,Enterprise,Active,lijoseph@example.net,1831,2021-06,2021-Q2
CUST_09651,Lance Gonzales,2021-12-23,Mid-Market,North,Basic,Active,stephanie23@example.net,1627,2021-12,2021-Q4
CUST_09652,Olivia Banks,2023-08-30,Enterprise,South,Basic,Active,fmorrison@example.net,1012,2023-08,2023-Q3
CUST_09653,Kelly Berry DDS,2023-12-04,Mid-Market,North,Basic,Active,vevans@example.net,916,2023-12,2023-Q4
CUST_09654,Jerry Flores,2021-06-27,SMB,West,Basic,Churned,tylersmith@example.org,1806,2021-06,2021-Q2
CUST_09655,Brian Johnson,2021-03-17,Mid-Market,North,Basic,Active,jeffreyhughes@example.org,1908,2021-03,2021-Q1
CUST_09656,Donna Miller,2021-12-24,SMB,West,Basic,Active,iibarra@example.com,1626,2021-12,2021-Q4
CUST_09657,Anthony Shah,2022-10-30,Mid-Market,East,Enterprise,Active,ericajones@example.org,1316,2022-10,2022-Q4
CUST_09658,Mary Faulkner,2022-07-25,SMB,International,Basic,Active,bonnie36@example.net,1413,2022-07,2022-Q3
CUST_09659,Bernard Rose,2022-09-01,Mid-Market,East,Basic,Active,phernandez@example.org,1375,2022-09,2022-Q3
CUST_09660,Alvin Williams,2023-02-28,SMB,North,Enterprise,Active,danielssusan@example.com,1195,2023-02,2023-Q1
CUST_09661,Peter Molina,2022-08-01,Mid-Market,International,Pro,Churned,zachary03@example.net,1406,2022-08,2022-Q3
CUST_09662,Steven Davis,2022-06-08,SMB,International,Pro,Active,timothy90@example.com,1460,2022-06,2022-Q2
CUST_09663,Dana Fox,2021-12-09,SMB,West,Basic,Active,jimmywebb@example.com,1641,2021-12,2021-Q4
CUST_09664,Alexander Rivera,2023-06-21,SMB,East,Basic,Active,zmorales@example.net,1082,2023-06,2023-Q2
CUST_09665,Ryan Jackson,2021-12-07,Mid-Market,West,Basic,Active,mcardenas@example.org,1643,2021-12,2021-Q4
CUST_09666,Joseph Diaz,2023-01-08,Mid-Market,West,Enterprise,Active,glen18@example.com,1246,2023-01,2023-Q1
CUST_09667,Daniel Howard,2022-08-15,Mid-Market,North,Enterprise,Active,qlewis@example.net,1392,2022-08,2022-Q3
CUST_09668,Diane Anderson,2021-06-20,SMB,North,Basic,Active,jessicarichards@example.net,1813,2021-06,2021-Q2
CUST_09669,Shannon Lindsey,2022-01-23,SMB,South,Pro,Churned,paulsaunders@example.org,1596,2022-01,2022-Q1
CUST_09670,Shawn Parker,2022-03-31,SMB,East,Pro,Churned,ann04@example.org,1529,2022-03,2022-Q1
CUST_09671,Sarah Davies,2022-12-04,Mid-Market,South,Basic,Active,diana89@example.com,1281,2022-12,2022-Q4
CUST_09672,Kyle Walsh,2021-07-08,SMB,North,Pro,Churned,kglover@example.net,1795,2021-07,2021-Q3
CUST_09673,Jonathan May,2022-07-28,SMB,West,Pro,Active,ipowell@example.org,1410,2022-07,2022-Q3
CUST_09674,Chloe Morgan,2022-06-19,Mid-Market,North,Basic,Active,bcollier@example.com,1449,2022-06,2022-Q2
CUST_09675,Jose Russell,2023-12-11,SMB,West,Pro,Active,mario02@example.com,909,2023-12,2023-Q4
CUST_09676,Chad Harris,2022-11-25,SMB,East,Pro,Active,olivia42@example.org,1290,2022-11,2022-Q4
CUST_09677,Thomas Foster,2022-04-05,SMB,International,Enterprise,Active,zberry@example.com,1524,2022-04,2022-Q2
CUST_09678,Bobby Clark,2023-07-09,Mid-Market,South,Pro,Active,katiesteele@example.com,1064,2023-07,2023-Q3
CUST_09679,Jessica Yang,2022-12-17,SMB,South,Pro,Active,jessemccarthy@example.net,1268,2022-12,2022-Q4
CUST_09680,Michael Griffin,2021-04-29,SMB,East,Pro,Active,awilson@example.com,1865,2021-04,2021-Q2
CUST_09681,Victoria Snyder,2023-09-05,SMB,East,Basic,Active,uolson@example.net,1006,2023-09,2023-Q3
CUST_09682,Dawn King,2023-12-18,SMB,East,Pro,Active,robyn06@example.net,902,2023-12,2023-Q4
CUST_09683,Hannah Miller,2023-06-02,SMB,East,Enterprise,Active,millerdonna@example.com,1101,2023-06,2023-Q2
CUST_09684,Robert Woodward,2021-04-27,SMB,South,Basic,Active,spencerpeters@example.net,1867,2021-04,2021-Q2
CUST_09685,Charles Maldonado,2023-04-08,Enterprise,East,Pro,Active,ingramjoseph@example.com,1156,2023-04,2023-Q2
CUST_09686,Lee Santana,2022-06-20,SMB,International,Enterprise,Active,brandyfrench@example.org,1448,2022-06,2022-Q2
CUST_09687,Travis Castro,2022-04-01,Enterprise,East,Enterprise,Active,emmacruz@example.net,1528,2022-04,2022-Q2
CUST_09688,Deborah Davis,2021-05-26,SMB,South,Enterprise,Active,julia03@example.net,1838,2021-05,2021-Q2
CUST_09689,Joanne Mcpherson,2022-11-20,SMB,North,Pro,Churned,christopher12@example.org,1295,2022-11,2022-Q4
CUST_09690,Andrea Cannon,2021-10-28,Mid-Market,International,Basic,Active,cruzstacy@example.org,1683,2021-10,2021-Q4
CUST_09691,Kimberly Thompson,2023-03-01,SMB,International,Enterprise,Churned,shawnhammond@example.com,1194,2023-03,2023-Q1
CUST_09692,Julie Martinez,2022-12-20,Enterprise,West,Enterprise,Active,matthew49@example.net,1265,2022-12,2022-Q4
CUST_09693,Patricia Hunter,2022-05-19,Mid-Market,North,Enterprise,Active,alec81@example.org,1480,2022-05,2022-Q2
CUST_09694,Heather Thomas,2022-10-01,Mid-Market,North,Pro,Active,josephestrada@example.com,1345,2022-10,2022-Q4
CUST_09695,Jason Mills,2023-09-15,Mid-Market,East,Enterprise,Churned,austinpaul@example.com,996,2023-09,2023-Q3
CUST_09696,Dakota Black,2021-04-28,SMB,South,Enterprise,Churned,hperez@example.org,1866,2021-04,2021-Q2
CUST_09697,Samantha Wilcox,2024-03-09,SMB,North,Pro,Active,mross@example.org,820,2024-03,2024-Q1
CUST_09698,Jeremy Lee,2023-12-10,Mid-Market,West,Pro,Active,john96@example.com,910,2023-12,2023-Q4
CUST_09699,Steven Davis,2021-06-08,Mid-Market,North,Basic,Active,xgibbs@example.com,1825,2021-06,2021-Q2
CUST_09700,Laura Arnold,2023-09-20,SMB,International,Enterprise,Churned,stephentaylor@example.net,991,2023-09,2023-Q3
CUST_09701,Melinda Rivera,2023-07-29,SMB,South,Pro,Active,charles09@example.net,1044,2023-07,2023-Q3
CUST_09702,Ronald Peterson,2023-09-02,SMB,West,Pro,Churned,tjimenez@example.org,1009,2023-09,2023-Q3
CUST_09703,John Vega,2021-10-21,SMB,West,Enterprise,Active,gwilliams@example.org,1690,2021-10,2021-Q4
CUST_09704,Kelly Joyce,2021-04-07,SMB,South,Pro,Churned,rjohnson@example.org,1887,2021-04,2021-Q2
CUST_09705,Sheryl Myers,2023-06-26,Enterprise,East,Basic,Active,fjones@example.org,1077,2023-06,2023-Q2
CUST_09706,Amy Watson,2021-05-10,Enterprise,East,Pro,Active,karen27@example.net,1854,2021-05,2021-Q2
CUST_09707,Robert Murphy,2023-03-27,Enterprise,West,Pro,Active,hicksricky@example.net,1168,2023-03,2023-Q1
CUST_09708,Rebecca Miller,2021-01-07,SMB,South,Pro,Active,itaylor@example.com,1977,2021-01,2021-Q1
CUST_09709,Rhonda Green,2021-01-14,Mid-Market,East,Basic,Active,ncampbell@example.org,1970,2021-01,2021-Q1
CUST_09710,Kathleen Jackson,2021-10-15,SMB,International,Basic,Churned,elainebrown@example.net,1696,2021-10,2021-Q4
CUST_09711,Frank Perry,2022-03-23,Enterprise,East,Pro,Active,james93@example.org,1537,2022-03,2022-Q1
CUST_09712,Cameron Adams,2021-03-15,SMB,North,Basic,Churned,christopher86@example.org,1910,2021-03,2021-Q1
CUST_09713,Matthew Livingston,2024-01-24,SMB,International,Basic,Active,nholmes@example.net,865,2024-01,2024-Q1
CUST_09714,Jennifer Harrison,2024-04-19,SMB,West,Pro,Churned,dtanner@example.net,779,2024-04,2024-Q2
CUST_09715,Michael Chandler,2023-11-28,SMB,South,Enterprise,Active,patrick80@example.net,922,2023-11,2023-Q4
CUST_09716,Erica Watts,2022-07-31,SMB,International,Basic,Active,jkim@example.org,1407,2022-07,2022-Q3
CUST_09717,Sarah Robinson,2023-05-22,Enterprise,International,Enterprise,Active,alicia86@example.net,1112,2023-05,2023-Q2
CUST_09718,Sean Baxter,2021-08-18,Mid-Market,North,Basic,Active,martinezmark@example.org,1754,2021-08,2021-Q3
CUST_09719,Kathy Mcbride,2024-04-23,Mid-Market,International,Basic,Active,dorisbrock@example.com,775,2024-04,2024-Q2
CUST_09720,Aaron Thomas,2021-10-26,SMB,South,Basic,Churned,diazjohn@example.net,1685,2021-10,2021-Q4
CUST_09721,Erica Alvarez,2021-11-16,SMB,International,Pro,Active,dominguezjeffrey@example.org,1664,2021-11,2021-Q4
CUST_09722,Christopher Villegas,2023-03-11,Mid-Market,West,Basic,Active,stephaniebeck@example.net,1184,2023-03,2023-Q1
CUST_09723,James Serrano,2021-11-17,Enterprise,South,Basic,Active,dmckinney@example.org,1663,2021-11,2021-Q4
CUST_09724,Jacob Smith,2021-10-18,Enterprise,International,Pro,Active,goldenthomas@example.net,1693,2021-10,2021-Q4
CUST_09725,Shelby Bonilla,2022-11-10,SMB,East,Basic,Active,montgomeryjasmine@example.net,1305,2022-11,2022-Q4
CUST_09726,Lisa Nguyen,2021-01-05,SMB,International,Pro,Active,ywarner@example.com,1979,2021-01,2021-Q1
CUST_09727,Lisa Hardy,2021-10-11,Mid-Market,South,Basic,Active,dillonlee@example.com,1700,2021-10,2021-Q4
CUST_09728,Cynthia Horton,2023-08-07,Mid-Market,North,Basic,Active,jennifer01@example.net,1035,2023-08,2023-Q3
CUST_09729,Karen Wilson MD,2022-02-02,Mid-Market,International,Pro,Churned,andrewdennis@example.com,1586,2022-02,2022-Q1
CUST_09730,Brian Allen,2021-09-24,Mid-Market,West,Pro,Churned,freemanelizabeth@example.net,1717,2021-09,2021-Q3
