customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort,total_revenue,total_invoices,latest_invoice_date,total_tickets,avg_satisfaction_score,total_usage_count,distinct_features_used,last_product_access_date,days_since_last_access,churn_date,churn_reason,churn_risk_score
CUST_08066,Dawn Wilson,2023-07-30,Enterprise,South,Basic,Active,erikamorris@example.net,1043,2023-07,2023-Q3,1153.55,12,2024-06-01,2.0,3.5,54.0,4.0,2023-12-14,906.0,,,30.0
CUST_08067,Christopher Nielsen,2021-01-29,Mid-Market,East,Basic,Churned,lewiskaitlin@example.org,1955,2021-01,2021-Q1,4094.42,42,2024-06-01,2.0,4.0,56.0,3.0,2024-04-08,790.0,2024-06-23,Price,
CUST_08068,David Lewis,2021-08-16,SMB,West,Pro,Active,jamesballard@example.org,1756,2021-08,2021-Q3,10626.24,35,2024-06-01,3.0,3.3333333333333335,110.0,5.0,2024-03-20,809.0,,,20.0
CUST_08069,John Caldwell,2023-08-28,SMB,International,Basic,Active,thomas08@example.net,1014,2023-08,2023-Q3,1105.4,11,2024-06-01,2.0,4.0,41.0,3.0,2023-12-14,906.0,,,30.0
CUST_08070,Jordan Long,2023-07-25,Mid-Market,South,Basic,Active,bakeroscar@example.com,1048,2023-07,2023-Q3,1034.15,12,2024-06-01,2.0,3.5,30.0,3.0,2024-03-27,802.0,,,30.0
CUST_08071,Ryan Robinson,2021-04-04,SMB,East,Pro,Active,brenda18@example.net,1890,2021-04,2021-Q2,10981.3,39,2024-06-01,2.0,3.0,58.0,2.0,2024-05-22,746.0,,,20.0
CUST_08072,Eric Reed,2021-11-23,SMB,East,Pro,Active,shaun46@example.net,1657,2021-11,2021-Q4,9422.1,32,2024-06-01,1.0,4.0,111.0,4.0,2024-05-24,744.0,,,20.0
CUST_08073,David Mayo,2021-08-29,Mid-Market,South,Enterprise,Active,nelsonallen@example.org,1743,2021-08,2021-Q3,33050.88,35,2024-06-01,1.0,,142.0,3.0,2024-01-04,885.0,,,20.0
CUST_08074,Sarah Miles,2021-08-15,Enterprise,West,Pro,Active,masonmichael@example.net,1757,2021-08,2021-Q3,9770.68,35,2024-06-01,4.0,3.6666666666666665,137.0,4.0,2024-05-23,745.0,,,20.0
CUST_08075,Mrs. April Marks,2023-09-21,SMB,South,Basic,Active,carrieward@example.net,990,2023-09,2023-Q3,973.14,10,2024-06-01,0.0,,66.0,6.0,2024-02-26,832.0,,,30.0
CUST_08076,Morgan Carlson,2022-07-29,Mid-Market,East,Enterprise,Active,cheryl94@example.org,1409,2022-07,2022-Q3,23406.9,24,2024-06-01,5.0,3.4,197.0,5.0,2023-10-28,953.0,,,20.0
CUST_08077,Craig Lewis,2021-12-16,Enterprise,East,Pro,Active,lisadavenport@example.org,1634,2021-12,2021-Q4,9364.710000000001,31,2024-06-01,3.0,3.3333333333333335,50.0,2.0,2024-05-21,747.0,,,20.0
CUST_08078,Jane Heath,2022-08-10,Enterprise,West,Pro,Active,matthew85@example.net,1397,2022-08,2022-Q3,6428.91,23,2024-06-01,3.0,4.333333333333333,59.0,3.0,2024-03-13,816.0,,,20.0
CUST_08079,Christopher Taylor,2023-12-29,SMB,East,Enterprise,Active,brooksamy@example.com,891,2023-12,2023-Q4,6786.74,7,2024-06-01,2.0,3.5,270.0,5.0,2024-04-02,796.0,,,20.0
CUST_08080,Tiffany Craig,2021-12-05,SMB,West,Basic,Active,shannonwood@example.org,1645,2021-12,2021-Q4,2956.86,31,2024-06-01,1.0,4.0,47.0,4.0,2024-02-14,844.0,,,30.0
CUST_08081,Tina Paul,2023-04-30,Mid-Market,East,Basic,Churned,inguyen@example.org,1134,2023-04,2023-Q2,1395.29,15,2024-06-01,0.0,,22.0,1.0,2023-09-12,999.0,2024-06-09,Product Gap,
CUST_08082,Sherry Wheeler,2023-01-03,Enterprise,North,Pro,Active,ryan20@example.org,1251,2023-01,2023-Q1,5146.87,18,2024-06-01,1.0,4.0,71.0,3.0,2024-03-18,811.0,,,20.0
CUST_08083,Amanda Chavez,2021-12-11,SMB,West,Enterprise,Active,joshuasmith@example.com,1639,2021-12,2021-Q4,29232.18,31,2024-06-01,4.0,4.0,248.0,5.0,2024-05-29,739.0,,,20.0
CUST_08084,Rebecca Pearson,2021-05-08,SMB,North,Basic,Churned,garciaanthony@example.net,1856,2021-05,2021-Q2,3729.34,38,2024-06-01,0.0,,77.0,3.0,2024-05-28,740.0,2024-06-13,Product Gap,
CUST_08085,Connie Rodriguez,2021-08-05,Mid-Market,South,Basic,Active,ttrujillo@example.net,1767,2021-08,2021-Q3,3360.03,35,2024-06-01,7.0,3.5,46.0,1.0,2024-03-27,802.0,,,45.0
CUST_08086,Jessica Thompson,2023-06-12,Mid-Market,West,Enterprise,Active,michael39@example.com,1091,2023-06,2023-Q2,12903.5,13,2024-06-01,3.0,3.6666666666666665,207.0,3.0,2024-04-14,784.0,,,20.0
CUST_08087,Erica Garcia,2022-12-13,Mid-Market,International,Pro,Active,david86@example.org,1272,2022-12,2022-Q4,5657.94,19,2024-06-01,3.0,3.3333333333333335,119.0,4.0,2024-03-19,810.0,,,20.0
CUST_08088,Taylor Moore,2021-04-22,Mid-Market,North,Enterprise,Churned,hurstdanielle@example.org,1872,2021-04,2021-Q2,37467.03,39,2024-06-01,1.0,3.0,146.0,3.0,2024-04-25,773.0,2024-06-08,Competitor,
CUST_08089,Erik Gonzalez,2023-09-27,Mid-Market,South,Enterprise,Active,melissa18@example.org,984,2023-09,2023-Q3,9338.539999999999,10,2024-06-01,1.0,2.0,282.0,5.0,2024-03-02,827.0,,,35.0
CUST_08090,Mark Lopez,2022-10-31,Enterprise,North,Basic,Active,rbenton@example.org,1315,2022-10,2022-Q4,1921.29,21,2024-06-01,2.0,4.0,38.0,2.0,2024-05-11,757.0,,,30.0
CUST_08091,Kerry Henry,2021-02-10,Mid-Market,International,Enterprise,Active,hmcgrath@example.net,1943,2021-02,2021-Q1,39086.59,41,2024-06-01,4.0,4.25,246.0,4.0,2024-02-12,846.0,,,20.0
CUST_08092,Chad Perez,2023-08-07,Mid-Market,East,Pro,Active,fullersharon@example.org,1035,2023-08,2023-Q3,3199.65,11,2024-06-01,2.0,3.0,179.0,6.0,2024-04-20,778.0,,,20.0
CUST_08093,Caitlin Hamilton,2023-10-17,SMB,International,Enterprise,Active,danielturner@example.org,964,2023-10,2023-Q4,9096.01,9,2024-06-01,2.0,4.5,91.0,2.0,2024-03-02,827.0,,,20.0
CUST_08094,Michelle Phillips,2022-08-12,SMB,North,Pro,Active,tbowen@example.com,1395,2022-08,2022-Q3,6784.34,23,2024-06-01,2.0,3.0,122.0,4.0,2023-10-11,970.0,,,20.0
CUST_08095,Katherine Santos,2023-06-15,SMB,East,Enterprise,Active,toddhowell@example.net,1088,2023-06,2023-Q2,12931.21,13,2024-06-01,1.0,4.0,191.0,3.0,2024-05-14,754.0,,,20.0
CUST_08096,Robin Rosales,2022-05-09,SMB,International,Pro,Active,adamwood@example.org,1490,2022-05,2022-Q2,7408.58,26,2024-06-01,1.0,3.0,68.0,4.0,2023-09-12,999.0,,,20.0
CUST_08097,Rebecca Yang,2021-02-25,SMB,North,Enterprise,Active,qsmith@example.com,1928,2021-02,2021-Q1,39345.04,41,2024-06-01,0.0,,268.0,4.0,2024-05-16,752.0,,,20.0
CUST_08098,Chelsea Singh,2022-10-04,Mid-Market,West,Basic,Active,robertsjohn@example.com,1342,2022-10,2022-Q4,2001.82,21,2024-06-01,3.0,4.0,20.0,2.0,2023-12-12,908.0,,,30.0
CUST_08099,Heidi Bradley,2023-10-14,SMB,East,Basic,Active,hannahblack@example.com,967,2023-10,2023-Q4,864.03,9,2024-06-01,2.0,4.0,84.0,5.0,2024-04-19,779.0,,,30.0
CUST_08100,David Vasquez,2022-05-17,Mid-Market,West,Pro,Active,danielbaker@example.org,1482,2022-05,2022-Q2,7415.39,26,2024-06-01,3.0,3.3333333333333335,91.0,4.0,2024-05-03,765.0,,,20.0
CUST_08101,Alex Baird,2021-04-15,SMB,South,Basic,Active,gardnerkrystal@example.org,1879,2021-04,2021-Q2,3626.3,39,2024-06-01,1.0,3.0,85.0,5.0,2024-05-01,767.0,,,30.0
CUST_08102,Brandon Wilson,2021-04-29,SMB,West,Pro,Churned,alexander55@example.net,1865,2021-04,2021-Q2,11252.8,39,2024-06-01,1.0,4.0,63.0,2.0,2024-05-21,747.0,2024-06-22,Competitor,
CUST_08103,Ricky Jackson,2021-02-18,Enterprise,East,Pro,Active,qescobar@example.net,1935,2021-02,2021-Q1,12153.78,41,2024-06-01,2.0,4.5,84.0,4.0,2024-03-30,799.0,,,20.0
CUST_08104,Noah Roberts,2022-01-21,SMB,North,Basic,Churned,cookkevin@example.com,1598,2022-01,2022-Q1,3026.97,30,2024-06-01,1.0,4.0,36.0,3.0,2024-01-27,862.0,2024-06-12,Product Gap,
CUST_08105,Madison Mendoza,2021-04-13,SMB,International,Basic,Active,patricia08@example.org,1881,2021-04,2021-Q2,3661.33,39,2024-06-01,2.0,3.5,66.0,4.0,2024-04-17,781.0,,,30.0
CUST_08106,Kristen Rice,2022-11-03,Enterprise,International,Pro,Active,glasschristopher@example.com,1312,2022-11,2022-Q4,5809.900000000001,20,2024-06-01,7.0,3.857142857142857,99.0,4.0,2023-11-04,946.0,,,35.0
CUST_08107,Lauren Murphy,2023-11-07,Mid-Market,International,Pro,Active,henrykylie@example.org,943,2023-11,2023-Q4,2391.76,8,2024-06-01,5.0,3.4,53.0,2.0,2024-05-22,746.0,,,20.0
CUST_08108,Barbara James,2023-02-23,SMB,South,Basic,Churned,matthew28@example.com,1200,2023-02,2023-Q1,1551.3400000000001,17,2024-06-01,1.0,4.0,36.0,3.0,2023-12-19,901.0,2024-06-09,Support Issues,
CUST_08109,Joseph Gutierrez,2021-12-02,Mid-Market,North,Basic,Active,nthompson@example.org,1648,2021-12,2021-Q4,2914.0,31,2024-06-01,4.0,3.0,96.0,4.0,2024-05-07,761.0,,,30.0
CUST_08110,Daniel Moore,2024-01-04,Mid-Market,West,Basic,Active,timothycollins@example.com,885,2024-01,2024-Q1,546.85,6,2024-06-01,3.0,3.3333333333333335,35.0,3.0,2023-09-26,985.0,,,30.0
CUST_08111,Stanley Woods,2022-01-22,Mid-Market,North,Basic,Active,anthony65@example.com,1597,2022-01,2022-Q1,2932.92,30,2024-06-01,1.0,4.0,62.0,4.0,2024-05-24,744.0,,,30.0
CUST_08112,Lisa Baker,2024-02-07,Mid-Market,West,Basic,Active,martinjennifer@example.org,851,2024-02,2024-Q1,438.21000000000004,5,2024-06-01,1.0,3.0,80.0,3.0,2024-04-29,769.0,,,30.0
CUST_08113,Jordan Gordon,2023-01-11,SMB,South,Enterprise,Churned,jennifer05@example.net,1243,2023-01,2023-Q1,17411.91,18,2024-06-01,0.0,,168.0,3.0,2023-08-22,1020.0,2024-06-09,Price,
CUST_08114,Anna Young,2023-12-23,SMB,West,Pro,Active,thomasfreeman@example.com,897,2023-12,2023-Q4,2066.12,7,2024-06-01,4.0,3.75,110.0,3.0,2024-01-19,870.0,,,20.0
CUST_08115,Amber Berry,2022-08-16,Enterprise,West,Basic,Active,tyler18@example.net,1391,2022-08,2022-Q3,2130.36,23,2024-06-01,2.0,4.5,49.0,5.0,2024-05-04,764.0,,,30.0
CUST_08116,Theresa Jones,2023-10-06,Enterprise,West,Pro,Active,margaretthomas@example.org,975,2023-10,2023-Q4,2608.86,9,2024-06-01,0.0,,124.0,3.0,2024-05-23,745.0,,,20.0
CUST_08117,Stephen Bowen,2023-02-05,SMB,West,Enterprise,Churned,ndavis@example.com,1218,2023-02,2023-Q1,16259.57,17,2024-06-01,1.0,3.0,401.0,3.0,2024-04-15,783.0,2024-06-14,Support Issues,
CUST_08118,Colin Cummings,2022-03-19,Mid-Market,West,Pro,Active,xbrown@example.com,1541,2022-03,2022-Q1,8160.14,28,2024-06-01,3.0,3.0,149.0,4.0,2024-03-15,814.0,,,20.0
CUST_08119,Paul Christensen,2023-02-23,Mid-Market,East,Pro,Active,olee@example.net,1200,2023-02,2023-Q1,4862.38,17,2024-06-01,0.0,,97.0,4.0,2024-04-13,785.0,,,20.0
CUST_08120,Derek Bond,2023-11-13,SMB,South,Pro,Active,steven71@example.net,937,2023-11,2023-Q4,2332.57,8,2024-06-01,0.0,,139.0,5.0,2024-01-25,864.0,,,20.0
CUST_08121,Jerry King,2023-01-28,SMB,International,Basic,Churned,douglasstanley@example.org,1226,2023-01,2023-Q1,1695.84,18,2024-06-01,0.0,,47.0,4.0,2024-05-09,759.0,2024-07-01,Product Gap,
CUST_08122,Jessica Ward,2023-01-22,Mid-Market,International,Basic,Active,jacqueline41@example.net,1232,2023-01,2023-Q1,1775.67,18,2024-06-01,1.0,3.0,59.0,4.0,2024-05-01,767.0,,,30.0
CUST_08123,Peter Knapp,2022-09-10,Mid-Market,North,Basic,Active,qramirez@example.com,1366,2022-09,2022-Q3,2250.12,22,2024-06-01,2.0,3.5,62.0,5.0,2024-01-25,864.0,,,30.0
CUST_08124,Jason Gates,2022-09-01,SMB,North,Basic,Active,wendysmith@example.com,1375,2022-09,2022-Q3,2208.57,22,2024-06-01,6.0,3.3333333333333335,64.0,5.0,2024-05-13,755.0,,,45.0
CUST_08125,Victoria Alvarez,2021-05-23,Enterprise,International,Basic,Active,robertbradford@example.org,1841,2021-05,2021-Q2,3721.07,38,2024-06-01,2.0,3.0,74.0,5.0,2024-03-12,817.0,,,30.0
CUST_08126,Travis Simpson,2022-01-24,SMB,South,Basic,Active,coreylong@example.org,1595,2022-01,2022-Q1,2789.25,30,2024-06-01,2.0,3.0,130.0,5.0,2024-05-29,739.0,,,30.0
CUST_08127,Mr. Anthony Archer MD,2022-02-04,Mid-Market,West,Pro,Churned,scottkelsey@example.net,1584,2022-02,2022-Q1,7918.92,29,2024-06-01,1.0,3.0,99.0,3.0,2024-04-02,796.0,2024-06-14,Price,
CUST_08128,Jenna Hernandez,2024-05-05,Mid-Market,South,Pro,Active,williamsrichard@example.net,763,2024-05,2024-Q2,500.45000000000005,2,2024-06-01,2.0,4.5,66.0,3.0,2024-05-20,748.0,,,20.0
CUST_08129,Zachary Campbell,2021-08-29,Mid-Market,East,Enterprise,Active,felicia93@example.com,1743,2021-08,2021-Q3,33422.65,35,2024-06-01,3.0,4.0,346.0,4.0,2024-03-16,813.0,,,20.0
CUST_08130,Darren Dougherty,2022-08-25,SMB,International,Pro,Active,rossabigail@example.com,1382,2022-08,2022-Q3,6558.68,23,2024-06-01,2.0,3.5,99.0,3.0,2024-02-25,833.0,,,20.0
CUST_08131,Thomas Romero,2023-12-30,Mid-Market,International,Pro,Active,xballard@example.org,890,2023-12,2023-Q4,1982.8600000000001,7,2024-06-01,2.0,3.5,210.0,4.0,2024-02-22,836.0,,,20.0
CUST_08132,Pamela Parks,2022-04-13,SMB,South,Pro,Churned,josephbautista@example.net,1516,2022-04,2022-Q2,8075.65,27,2024-06-01,1.0,5.0,39.0,1.0,2023-05-10,1124.0,2024-06-14,Price,
CUST_08133,Jeanne Alvarez,2022-07-30,SMB,North,Basic,Churned,michaeloliver@example.com,1408,2022-07,2022-Q3,2268.55,24,2024-06-01,1.0,4.0,32.0,2.0,2023-07-30,1043.0,2024-06-23,Competitor,
CUST_08134,Carla Garcia,2023-11-28,SMB,North,Basic,Active,kelly62@example.com,922,2023-11,2023-Q4,707.8100000000001,8,2024-06-01,2.0,4.5,78.0,6.0,2024-04-13,785.0,,,30.0
CUST_08135,Brad Fox,2021-01-09,SMB,East,Basic,Active,sarahnavarro@example.org,1975,2021-01,2021-Q1,4150.79,42,2024-06-01,3.0,4.0,59.0,5.0,2024-03-20,809.0,,,30.0
CUST_08136,Jeffrey Aguilar,2021-11-11,Mid-Market,West,Pro,Active,ohughes@example.org,1669,2021-11,2021-Q4,9279.65,32,2024-06-01,3.0,3.6666666666666665,57.0,2.0,2024-04-12,786.0,,,20.0
CUST_08137,Barbara Doyle,2024-01-24,Mid-Market,South,Basic,Active,cbanks@example.com,865,2024-01,2024-Q1,584.74,6,2024-06-01,1.0,2.0,20.0,2.0,2023-08-14,1028.0,,,45.0
CUST_08138,Roberta Evans,2021-03-24,SMB,South,Pro,Active,lmendoza@example.org,1901,2021-03,2021-Q1,11670.87,40,2024-06-01,2.0,3.5,143.0,5.0,2024-02-08,850.0,,,20.0
CUST_08139,Gloria Snow,2023-08-09,SMB,West,Basic,Active,ysimon@example.net,1033,2023-08,2023-Q3,986.55,11,2024-06-01,0.0,,40.0,4.0,2024-05-11,757.0,,,30.0
CUST_08140,Joyce Garcia,2022-02-19,SMB,International,Pro,Active,ztaylor@example.org,1569,2022-02,2022-Q1,8479.42,29,2024-06-01,2.0,3.5,85.0,3.0,2024-01-26,863.0,,,20.0
CUST_08141,Denise Johnston,2022-02-01,Enterprise,International,Basic,Active,mullinsjeffrey@example.org,1587,2022-02,2022-Q1,2727.54,29,2024-06-01,3.0,4.333333333333333,20.0,1.0,2023-10-29,952.0,,,30.0
CUST_08142,Ms. Tiffany Thompson,2021-10-29,SMB,International,Enterprise,Churned,daniellecolon@example.net,1682,2021-10,2021-Q4,30181.85,33,2024-06-01,0.0,,134.0,2.0,2023-09-23,988.0,2024-06-03,Price,
CUST_08143,Angela Porter,2021-07-11,SMB,East,Basic,Active,elizabethdiaz@example.com,1792,2021-07,2021-Q3,3400.75,36,2024-06-01,0.0,,83.0,5.0,2024-05-16,752.0,,,30.0
CUST_08144,Cody Rodriguez,2023-10-21,SMB,South,Pro,Churned,wspencer@example.org,960,2023-10,2023-Q4,2555.32,9,2024-06-01,2.0,3.5,84.0,3.0,2024-01-15,874.0,2024-06-16,Price,
CUST_08145,Brenda Day,2023-03-23,SMB,East,Basic,Churned,vkim@example.net,1172,2023-03,2023-Q1,1481.46,16,2024-06-01,1.0,4.0,38.0,4.0,2024-04-08,790.0,2024-06-03,Support Issues,
CUST_08146,Tanya Gomez,2023-04-28,Enterprise,East,Pro,Active,tlewis@example.com,1136,2023-04,2023-Q2,4419.76,15,2024-06-01,2.0,4.0,71.0,4.0,2024-03-06,823.0,,,20.0
CUST_08147,Renee Smith,2021-12-23,Mid-Market,International,Pro,Active,shane47@example.net,1627,2021-12,2021-Q4,8765.63,31,2024-06-01,1.0,3.0,49.0,2.0,2024-03-28,801.0,,,20.0
CUST_08148,Leslie Richards,2024-03-21,SMB,East,Enterprise,Active,prowe@example.org,808,2024-03,2024-Q1,3718.27,4,2024-06-01,5.0,3.2,195.0,4.0,2024-05-09,759.0,,,20.0
CUST_08149,Jason Moore,2023-10-30,Enterprise,International,Enterprise,Active,stephensashley@example.org,951,2023-10,2023-Q4,8598.23,9,2024-06-01,2.0,3.5,195.0,3.0,2024-04-22,776.0,,,20.0
CUST_08150,Kimberly Macias,2024-04-19,SMB,North,Enterprise,Churned,deborahmacias@example.net,779,2024-04,2024-Q2,3136.95,3,2024-06-01,1.0,3.0,499.0,5.0,2024-05-30,738.0,2024-06-10,Support Issues,
CUST_08151,Jodi Patterson,2022-06-30,SMB,North,Basic,Active,xcruz@example.org,1438,2022-06,2022-Q2,2277.9,25,2024-06-01,0.0,,72.0,6.0,2024-04-11,787.0,,,30.0
CUST_08152,Jamie Smith,2021-06-03,SMB,East,Basic,Active,award@example.com,1830,2021-06,2021-Q2,3715.71,37,2024-06-01,1.0,4.0,39.0,3.0,2024-01-01,888.0,,,30.0
CUST_08153,Justin Wilson,2023-07-24,SMB,South,Basic,Active,stephaniehall@example.net,1049,2023-07,2023-Q3,1103.89,12,2024-06-01,3.0,3.6666666666666665,75.0,3.0,2024-04-17,781.0,,,30.0
CUST_08154,Anne Stevens,2021-05-08,Mid-Market,North,Basic,Active,laurabrewer@example.org,1856,2021-05,2021-Q2,3640.66,38,2024-06-01,5.0,3.6,118.0,5.0,2024-05-05,763.0,,,30.0
CUST_08155,Stephanie Harrison,2022-12-10,Mid-Market,East,Pro,Active,gallowaytimothy@example.net,1275,2022-12,2022-Q4,5589.63,19,2024-06-01,4.0,3.75,213.0,6.0,2023-12-29,891.0,,,20.0
CUST_08156,Mary Barber,2024-02-03,Mid-Market,International,Enterprise,Active,hmartinez@example.org,855,2024-02,2024-Q1,4977.87,5,2024-06-01,4.0,3.5,134.0,3.0,2023-09-06,1005.0,,,20.0
CUST_08157,Michael Perry,2023-12-30,SMB,South,Enterprise,Churned,billy28@example.net,890,2023-12,2023-Q4,6997.38,7,2024-06-01,0.0,,0.0,0.0,,,2024-06-27,Competitor,
CUST_08158,Steve Hoffman,2023-02-12,Mid-Market,South,Enterprise,Active,georgemaynard@example.net,1211,2023-02,2023-Q1,16263.380000000001,17,2024-06-01,1.0,4.0,233.0,4.0,2024-02-09,849.0,,,20.0
CUST_08159,Ryan Hamilton,2021-05-03,SMB,North,Pro,Churned,enguyen@example.net,1861,2021-05,2021-Q2,10985.2,38,2024-06-01,1.0,5.0,100.0,3.0,2024-02-19,839.0,2024-06-09,Competitor,
CUST_08160,Kristina Sanders,2021-03-02,Mid-Market,East,Pro,Active,melindakelly@example.com,1923,2021-03,2021-Q1,11324.58,40,2024-06-01,2.0,3.5,75.0,3.0,2024-03-25,804.0,,,20.0
CUST_08161,Elizabeth Robinson,2022-10-18,Mid-Market,South,Pro,Active,jamesduncan@example.org,1328,2022-10,2022-Q4,6075.77,21,2024-06-01,3.0,4.0,59.0,2.0,2023-10-14,967.0,,,20.0
CUST_08162,Miss Kelly Johnson,2022-09-14,SMB,East,Pro,Churned,lopezrandall@example.net,1362,2022-09,2022-Q3,6636.81,22,2024-06-01,0.0,,106.0,3.0,2024-02-07,851.0,2024-06-03,Price,
CUST_08163,Jared Scott,2022-03-10,Enterprise,East,Pro,Active,seth42@example.com,1550,2022-03,2022-Q1,8451.5,28,2024-06-01,1.0,4.0,72.0,3.0,2024-03-10,819.0,,,20.0
CUST_08164,Ethan Tran,2022-05-09,Mid-Market,West,Enterprise,Active,stephanie70@example.net,1490,2022-05,2022-Q2,24241.27,26,2024-06-01,3.0,3.3333333333333335,77.0,2.0,2023-09-01,1010.0,,,20.0
CUST_08165,Erica Mcdonald,2023-12-17,Enterprise,International,Pro,Active,mullinsdennis@example.com,903,2023-12,2023-Q4,2029.51,7,2024-06-01,3.0,3.0,88.0,2.0,2023-11-10,940.0,,,20.0
CUST_08166,Jasmine Murphy,2022-10-18,Mid-Market,South,Enterprise,Active,brendagutierrez@example.net,1328,2022-10,2022-Q4,20100.38,21,2024-06-01,5.0,3.4,366.0,6.0,2024-05-21,747.0,,,20.0
CUST_08167,Danielle Ruiz,2023-06-20,SMB,East,Basic,Churned,milesrobert@example.org,1083,2023-06,2023-Q2,1241.76,13,2024-06-01,3.0,2.5,51.0,4.0,2024-01-25,864.0,2024-06-16,Competitor,
CUST_08168,Shawn Wilson DVM,2021-09-02,Enterprise,International,Enterprise,Active,middletonsamantha@example.net,1739,2021-09,2021-Q3,33930.59,34,2024-06-01,5.0,3.8,241.0,3.0,2024-05-22,746.0,,,20.0
CUST_08169,James Pugh,2023-09-12,SMB,North,Basic,Active,williamsethan@example.org,999,2023-09,2023-Q3,913.3199999999999,10,2024-06-01,3.0,3.3333333333333335,27.0,3.0,2023-09-30,981.0,,,30.0
CUST_08170,Danielle Graves,2021-08-16,Mid-Market,North,Pro,Active,kendra38@example.org,1756,2021-08,2021-Q3,10106.55,35,2024-06-01,3.0,4.0,77.0,3.0,2024-01-23,866.0,,,20.0
CUST_08171,Greg White,2021-03-21,SMB,West,Pro,Active,morrisoncraig@example.com,1904,2021-03,2021-Q1,11565.63,40,2024-06-01,6.0,4.0,196.0,4.0,2024-02-22,836.0,,,35.0
CUST_08172,Mary Morales,2021-03-07,SMB,South,Pro,Active,hernandeznicole@example.org,1918,2021-03,2021-Q1,11757.53,40,2024-06-01,5.0,4.25,152.0,4.0,2024-03-23,806.0,,,20.0
CUST_08173,David Li,2022-07-16,SMB,South,Enterprise,Active,raydaniel@example.org,1422,2022-07,2022-Q3,23738.39,24,2024-06-01,1.0,4.0,157.0,2.0,2024-04-02,796.0,,,20.0
CUST_08174,Jennifer Green,2022-11-12,Mid-Market,West,Enterprise,Active,markedwards@example.com,1303,2022-11,2022-Q4,20210.21,20,2024-06-01,2.0,3.5,44.0,1.0,2024-04-10,788.0,,,20.0
CUST_08175,Emma Moran,2024-05-13,Mid-Market,North,Enterprise,Active,robertcharles@example.com,755,2024-05,2024-Q2,1927.7199999999998,2,2024-06-01,2.0,3.0,113.0,2.0,2023-07-01,1072.0,,,20.0
CUST_08176,Kyle Golden,2022-12-04,SMB,West,Pro,Active,nhernandez@example.com,1281,2022-12,2022-Q4,5532.57,19,2024-06-01,1.0,3.0,152.0,5.0,2024-04-05,793.0,,,20.0
CUST_08177,William Hernandez,2021-11-03,Mid-Market,International,Basic,Active,jennifergarcia@example.net,1677,2021-11,2021-Q4,3002.47,32,2024-06-01,4.0,3.25,85.0,5.0,2024-05-23,745.0,,,30.0
CUST_08178,Adam Garcia,2022-01-01,SMB,East,Pro,Active,lisadixon@example.com,1618,2022-01,2022-Q1,8790.86,30,2024-06-01,2.0,4.0,167.0,6.0,2024-04-21,777.0,,,20.0
CUST_08179,Laura Roberts,2023-05-11,Enterprise,North,Pro,Active,greenebrandi@example.org,1123,2023-05,2023-Q2,3956.92,14,2024-06-01,1.0,3.0,131.0,4.0,2024-02-01,857.0,,,20.0
CUST_08180,Kenneth Harmon,2022-10-06,Mid-Market,North,Pro,Active,arnolddavid@example.com,1340,2022-10,2022-Q4,6221.49,21,2024-06-01,4.0,3.5,95.0,5.0,2024-05-04,764.0,,,20.0
CUST_08181,David Lane,2022-04-23,Mid-Market,North,Basic,Active,gdavis@example.org,1506,2022-04,2022-Q2,2512.86,27,2024-06-01,3.0,3.6666666666666665,15.0,3.0,2024-05-06,762.0,,,30.0
CUST_08182,Dawn Fernandez,2021-10-04,SMB,International,Pro,Active,mcdowellpaul@example.net,1707,2021-10,2021-Q4,9556.05,33,2024-06-01,4.0,3.0,120.0,4.0,2023-12-05,915.0,,,20.0
CUST_08183,Julie Edwards,2023-03-11,SMB,East,Pro,Churned,lopezcraig@example.net,1184,2023-03,2023-Q1,4638.94,16,2024-06-01,3.0,3.3333333333333335,103.0,3.0,2024-02-16,842.0,2024-06-11,Competitor,
CUST_08184,Rebecca Webb,2023-10-24,Mid-Market,South,Enterprise,Active,rogerssuzanne@example.net,957,2023-10,2023-Q4,7852.57,9,2024-06-01,3.0,3.3333333333333335,260.0,4.0,2024-04-15,783.0,,,20.0
CUST_08185,Faith Ball,2021-06-27,Mid-Market,South,Pro,Churned,jason42@example.net,1806,2021-06,2021-Q2,10692.41,37,2024-06-01,1.0,4.0,72.0,2.0,2024-04-15,783.0,2024-06-11,Business Closure,
CUST_08186,Trevor Hall,2024-02-10,Mid-Market,South,Basic,Churned,ydennis@example.com,848,2024-02,2024-Q1,535.46,5,2024-06-01,1.0,3.0,56.0,5.0,2024-05-07,761.0,2024-06-08,Competitor,
CUST_08187,Tommy Smith,2021-06-12,SMB,West,Basic,Active,kingchristopher@example.net,1821,2021-06,2021-Q2,3583.66,37,2024-06-01,2.0,4.0,29.0,3.0,2024-03-30,799.0,,,30.0
CUST_08188,Cheryl Delgado,2023-09-13,SMB,South,Pro,Churned,pdaniel@example.net,998,2023-09,2023-Q3,2874.94,10,2024-06-01,2.0,3.5,114.0,3.0,2024-02-20,838.0,2024-06-27,Support Issues,
CUST_08189,Madison Martinez,2021-06-08,Mid-Market,North,Pro,Churned,carsonkathy@example.org,1825,2021-06,2021-Q2,10650.07,37,2024-06-01,0.0,,0.0,0.0,,,2024-06-20,Support Issues,
