customer_id,name,signup_date,segment,region,plan_type,status,email
CUST_08233,Donald Diaz,2023-07-11,SMB,South,Basic,Active,millercarol@example.com
CUST_08234,Thomas Rice,2021-02-12,SMB,International,Enterprise,Active,bherrera@example.com
CUST_08235,Gregory Carter,2021-11-16,Mid-Market,West,Pro,Active,patrickclark@example.org
CUST_08236,Douglas Manning,2023-03-17,Enterprise,North,Basic,Active,wromero@example.org
CUST_08237,Kevin Lane,2022-10-17,Mid-Market,East,Enterprise,Active,wattsthomas@example.org
CUST_08238,Eric Rodriguez,2022-03-22,SMB,East,Enterprise,Active,dandrade@example.net
CUST_08239,Karen Underwood,2023-01-28,SMB,East,Pro,Active,josephprice@example.net
CUST_08240,Ann Costa,2021-02-10,Mid-Market,International,Pro,Active,vramirez@example.org
CUST_08241,Kelly Thompson,2023-06-28,SMB,North,Basic,Active,kimchen@example.net
CUST_08242,Kenneth York,2022-02-19,SMB,International,Pro,Churned,terri77@example.org
CUST_08243,Danielle Moore,2023-10-13,Mid-Market,International,Basic,Active,cassandrabanks@example.org
CUST_08244,Eric Smith,2023-11-18,Enterprise,North,Pro,Active,zjones@example.net
CUST_08245,Donna Smith,2024-05-22,SMB,North,Enterprise,Active,jchapman@example.com
CUST_08246,Jacob Bradshaw,2022-01-26,SMB,North,Pro,Active,qwilliamson@example.net
CUST_08247,Bradley Chase,2024-03-04,SMB,North,Enterprise,Active,gdoyle@example.org
CUST_08248,Daniel Malone,2021-08-09,SMB,South,Basic,Active,moorematthew@example.org
CUST_08249,Sean Jackson,2023-11-05,SMB,North,Pro,Active,bnelson@example.org
CUST_08250,Edward Evans,2023-12-16,SMB,East,Pro,Churned,daniel26@example.com
CUST_08251,Jay Pitts,2023-05-09,SMB,North,Pro,Active,scottkenneth@example.org
CUST_08252,Alyssa Martin,2022-10-05,Mid-Market,West,Basic,Churned,yyoder@example.net
CUST_08253,Thomas Rowe,2023-10-09,SMB,West,Pro,Active,charlesrobinson@example.net
CUST_08254,Mr. Joel Woods,2022-02-24,Mid-Market,North,Basic,Churned,mmcguire@example.org
CUST_08255,Nicholas Bartlett Jr.,2021-05-26,SMB,West,Pro,Active,patriciajackson@example.net
CUST_08256,Michael Thompson,2023-02-24,Mid-Market,East,Basic,Active,xbowman@example.org
CUST_08257,Noah Thomas,2023-08-10,SMB,North,Pro,Active,mooremary@example.net
CUST_08258,Sara Murray,2021-02-11,SMB,West,Basic,Active,donna81@example.net
CUST_08259,Scott Russell,2024-02-28,Mid-Market,South,Pro,Active,thompsonstephen@example.com
CUST_08260,Miranda Phillips,2023-08-09,SMB,International,Pro,Churned,hansenthomas@example.org
CUST_08261,Rick Zuniga,2022-10-29,Enterprise,North,Basic,Active,abigail06@example.org
CUST_08262,Benjamin Case,2023-05-14,SMB,East,Basic,Churned,sabrina93@example.net
CUST_08263,Melissa Patton,2023-10-13,SMB,International,Basic,Active,estafford@example.org
CUST_08264,Dennis Kelly,2024-02-14,Mid-Market,North,Pro,Active,waynedaniel@example.net
CUST_08265,Paul Marshall,2023-10-17,SMB,North,Enterprise,Churned,asmith@example.net
CUST_08266,Charles Smith,2023-03-21,SMB,North,Basic,Active,elizabethlee@example.org
CUST_08267,Andre Watson II,2021-06-07,SMB,North,Pro,Active,clarkthomas@example.net
CUST_08268,James Taylor,2022-02-27,Mid-Market,West,Pro,Active,markhuffman@example.com
CUST_08269,Andrea Chapman,2023-07-03,Enterprise,South,Pro,Active,collinsamy@example.net
CUST_08270,Colleen Arnold,2022-05-30,SMB,West,Basic,Active,devin05@example.org
CUST_08271,Ronald Mccormick,2024-03-02,Mid-Market,North,Enterprise,Active,oconnordawn@example.com
CUST_08272,Justin Williams,2023-02-27,Mid-Market,East,Enterprise,Churned,ashley43@example.net
CUST_08273,Marissa Miller,2024-03-22,Mid-Market,South,Basic,Active,frankarroyo@example.com
CUST_08274,Brian Jenkins,2021-06-02,SMB,East,Basic,Active,qpowell@example.org
CUST_08275,Joshua Contreras,2023-04-28,SMB,West,Enterprise,Active,aliciaphelps@example.com
CUST_08276,Lisa Barr,2021-08-13,Enterprise,South,Pro,Active,ldalton@example.net
CUST_08277,Samantha Olson,2021-03-04,Mid-Market,International,Basic,Active,blevinssavannah@example.com
CUST_08278,Megan Tran MD,2021-02-08,Enterprise,East,Pro,Active,vpratt@example.org
CUST_08279,Justin Walker,2023-02-04,SMB,West,Basic,Active,oprice@example.com
CUST_08280,Craig Owens,2023-04-05,SMB,South,Basic,Active,jeremy34@example.net
CUST_08281,Tommy Owens,2022-11-13,SMB,International,Enterprise,Churned,lisa66@example.net
CUST_08282,Amy Saunders,2021-06-16,Mid-Market,North,Basic,Churned,raymond16@example.org
CUST_08283,Janet Powers,2023-02-15,Mid-Market,South,Pro,Active,samuel76@example.com
CUST_08284,Raymond Stanton,2023-03-20,SMB,East,Pro,Active,kcantu@example.net
CUST_08285,Jane Davis,2023-09-04,SMB,North,Basic,Active,kaitlyn73@example.org
CUST_08286,Thomas Ball,2023-06-07,Mid-Market,South,Enterprise,Active,stephenjimenez@example.net
CUST_08287,Theresa Orr,2021-11-08,SMB,West,Enterprise,Churned,alexandercolon@example.net
CUST_08288,Richard Richards,2023-05-23,Enterprise,International,Enterprise,Active,ylarsen@example.org
CUST_08289,Edgar Watson,2021-02-17,Mid-Market,East,Basic,Active,ledwards@example.net
CUST_08290,Deborah Pratt,2022-11-16,SMB,International,Enterprise,Churned,thart@example.org
CUST_08291,Alison Myers,2021-01-26,SMB,West,Pro,Active,daniel45@example.com
CUST_08292,Heather Reed,2024-05-06,SMB,North,Enterprise,Churned,egonzalez@example.com
CUST_08293,Michelle Lane,2023-05-06,SMB,East,Pro,Churned,hday@example.org
CUST_08294,Jeff Lopez,2023-02-13,Mid-Market,West,Enterprise,Churned,martinezkristine@example.org
CUST_08295,Rachel Salas,2021-04-14,SMB,International,Pro,Active,flewis@example.com
CUST_08296,Paula Campbell,2023-07-31,Enterprise,North,Pro,Churned,xharris@example.net
CUST_08297,Joseph Frazier,2024-03-21,SMB,North,Basic,Active,arichardson@example.com
CUST_08298,Mrs. Kim Randall,2022-02-20,SMB,South,Pro,Churned,okelly@example.com
CUST_08299,Jeffrey Duke,2024-03-08,SMB,South,Basic,Active,wbarton@example.org
CUST_08300,John Barnes,2023-05-11,Mid-Market,East,Basic,Active,lydiacampbell@example.com
CUST_08301,Anthony Wilson,2023-11-14,SMB,International,Basic,Churned,mercadolisa@example.org
CUST_08302,Jason Ali,2022-09-29,SMB,East,Enterprise,Active,xmartin@example.com
CUST_08303,Kathy Flowers,2023-10-31,SMB,East,Pro,Churned,jasonpacheco@example.org
CUST_08304,Daniel Vasquez,2023-12-24,SMB,East,Pro,Active,cunninghamlaura@example.org
CUST_08305,Jason Porter,2022-06-04,SMB,North,Pro,Active,websterpaige@example.org
CUST_08306,Justin Gilbert,2021-03-15,Mid-Market,North,Pro,Active,robertmartinez@example.com
CUST_08307,Lauren Little,2022-11-13,Mid-Market,South,Enterprise,Active,ashaffer@example.org
CUST_08308,Ronald Daniels,2022-03-19,Mid-Market,International,Basic,Active,gina41@example.com
CUST_08309,Alexander Jennings,2022-11-02,SMB,North,Pro,Active,bobby66@example.com
CUST_08310,Kimberly Conway,2021-02-06,SMB,North,Pro,Active,johnsonmark@example.com
CUST_08311,Katrina Ross,2023-04-11,SMB,South,Basic,Active,christine22@example.org
CUST_08312,Vanessa Smith,2021-09-01,SMB,West,Enterprise,Active,wmcintosh@example.net
CUST_08313,Stephanie Lucas,2024-03-09,Mid-Market,South,Pro,Active,darlene44@example.org
CUST_08314,Angela Barrett,2021-08-05,SMB,West,Pro,Active,clarkjustin@example.org
CUST_08315,James Quinn,2024-01-09,SMB,East,Pro,Churned,lcharles@example.org
CUST_08316,Alyssa Davenport,2021-05-09,Mid-Market,West,Enterprise,Active,ebutler@example.net
CUST_08317,Tina Lara,2024-04-03,SMB,North,Basic,Active,lloydcheryl@example.org
CUST_08318,Tyler Webb,2022-09-15,Enterprise,East,Enterprise,Active,joebaker@example.net
CUST_08319,Darrell Khan,2022-12-12,Mid-Market,North,Pro,Active,cassandra80@example.net
CUST_08320,Lynn Davis,2022-04-02,SMB,East,Basic,Active,rhoward@example.org
CUST_08321,Jennifer Russell,2021-07-10,SMB,East,Pro,Active,garymoyer@example.org
CUST_08322,Sharon Cohen,2021-11-25,SMB,East,Enterprise,Active,craighodge@example.net
CUST_08323,Allison Duncan,2023-10-23,SMB,North,Pro,Active,mgreer@example.net
CUST_08324,Juan Orozco,2023-12-07,Mid-Market,East,Pro,Churned,nealrandy@example.net
CUST_08325,Ms. Debbie Wallace,2023-05-29,SMB,International,Basic,Active,rittertaylor@example.net
CUST_08326,Tammy Collins,2023-09-04,Mid-Market,North,Pro,Active,lauren75@example.com
CUST_08327,James Guerra,2021-01-05,SMB,South,Enterprise,Active,olopez@example.org
CUST_08328,Cynthia Boyle DDS,2022-12-03,SMB,International,Basic,Active,wilsonemma@example.net
CUST_08329,Mr. Andrew Lee,2021-01-24,SMB,North,Basic,Churned,myersmelissa@example.net
CUST_08330,Valerie Stevens,2022-10-23,SMB,West,Pro,Active,rcaldwell@example.org
CUST_08331,Evelyn Jones,2021-05-01,Mid-Market,North,Enterprise,Active,harveymegan@example.net
CUST_08332,Michael Morrison,2023-04-28,Mid-Market,East,Pro,Churned,matthew81@example.com
CUST_08333,Julie Lopez,2021-11-08,Mid-Market,South,Pro,Active,burkejohn@example.com
CUST_08334,William Miller,2022-06-25,SMB,East,Pro,Active,brenda52@example.com
CUST_08335,Blake Pierce,2022-12-11,Enterprise,International,Basic,Active,abell@example.com
CUST_08336,Charlene Rodriguez,2024-05-11,SMB,South,Basic,Active,ubradshaw@example.org
CUST_08337,Tonya Black,2023-04-07,Enterprise,International,Basic,Active,brownsheila@example.net
CUST_08338,Spencer Mooney,2021-10-24,Mid-Market,North,Pro,Active,erikbaker@example.org
CUST_08339,Denise Moody,2023-12-25,SMB,East,Pro,Active,anthony66@example.org
CUST_08340,Laura Thompson,2021-12-19,Mid-Market,South,Pro,Active,dennisliu@example.com
CUST_08341,Meredith Ramirez,2022-02-11,SMB,South,Basic,Active,mjones@example.net
CUST_08342,Carol Lara,2023-12-07,Mid-Market,North,Enterprise,Active,haley14@example.org
CUST_08343,Benjamin Wilson,2023-09-05,Enterprise,International,Basic,Active,wjackson@example.com
CUST_08344,Penny Jones,2021-07-30,Mid-Market,International,Basic,Active,brianlittle@example.net
CUST_08345,Robert Hayes,2022-05-24,SMB,International,Enterprise,Churned,foxsamantha@example.org
CUST_08346,Tyrone Higgins,2022-03-18,SMB,North,Pro,Active,jatkins@example.com
CUST_08347,Anthony Macdonald,2022-10-17,Mid-Market,International,Pro,Churned,steven36@example.com
CUST_08348,Jacqueline Lopez,2022-05-30,SMB,South,Basic,Active,ujohnson@example.org
CUST_08349,Karen Valdez,2023-09-16,Enterprise,South,Basic,Active,carolynlyons@example.net
CUST_08350,Kenneth Mcgee,2024-02-04,SMB,South,Basic,Churned,mosleypamela@example.org
CUST_08351,Briana Miller,2023-05-11,Mid-Market,North,Basic,Active,timothywhite@example.com
CUST_08352,Janet Davis,2023-12-08,SMB,South,Basic,Churned,fwhite@example.org
CUST_08353,Nicholas Miller,2022-08-23,SMB,North,Enterprise,Churned,robertdavis@example.net
CUST_08354,Joshua Flowers,2022-01-19,SMB,East,Pro,Active,durantamara@example.net
CUST_08355,Michael Walsh,2022-01-23,Mid-Market,North,Pro,Active,amandadecker@example.com
CUST_08356,Rachael Owen,2021-11-19,SMB,South,Basic,Active,veronicabyrd@example.net
CUST_08357,Linda Hall,2022-03-22,Mid-Market,East,Pro,Active,fshort@example.org
CUST_08358,Brenda Weaver,2021-10-06,SMB,East,Basic,Active,hvelasquez@example.com
CUST_08359,Angel Rocha,2023-04-18,SMB,West,Enterprise,Active,turnermelissa@example.net
CUST_08360,James Mosley,2022-02-10,Mid-Market,North,Basic,Active,smithsheena@example.net
CUST_08361,Lisa Campbell,2022-03-17,SMB,North,Pro,Active,vwalter@example.org
CUST_08362,Julia Logan,2023-06-28,SMB,International,Enterprise,Active,nathanwilkinson@example.net
CUST_08363,Ana Sexton,2023-11-10,Mid-Market,West,Basic,Active,melissa13@example.org
CUST_08364,Julia Wong,2023-06-20,Mid-Market,North,Pro,Active,amanda51@example.net
CUST_08365,Douglas Jackson,2022-11-13,SMB,East,Pro,Churned,jamiescott@example.org
CUST_08366,Justin Hunter,2021-06-04,Mid-Market,East,Enterprise,Active,laura10@example.net
CUST_08367,Brittany Ochoa,2023-03-11,SMB,West,Pro,Active,adavis@example.net
CUST_08368,Denise Nguyen,2022-02-04,Mid-Market,South,Pro,Active,morganmary@example.net
CUST_08369,Donna Holloway,2022-08-14,SMB,South,Enterprise,Active,hansenshane@example.org
CUST_08370,Gina Porter,2021-12-13,Mid-Market,South,Basic,Churned,vmcpherson@example.org
CUST_08371,Olivia Payne,2022-07-29,SMB,North,Enterprise,Active,ibauer@example.org
CUST_08372,Carl Ruiz,2021-09-27,SMB,West,Pro,Active,mortonjennifer@example.org
CUST_08373,Mary Wilson,2021-04-27,SMB,North,Basic,Active,mhernandez@example.net
CUST_08374,Rachel Scott,2023-06-05,SMB,South,Enterprise,Active,robert31@example.com
CUST_08375,Ann Novak,2022-11-28,SMB,East,Basic,Churned,erica16@example.com
CUST_08376,Michelle Smith,2023-11-29,SMB,East,Pro,Active,chenrebecca@example.com
CUST_08377,Michael Roberts,2024-04-07,SMB,North,Basic,Active,johnjohnson@example.net
CUST_08378,Ana Lang,2023-09-20,SMB,West,Basic,Active,wilsondenise@example.net
CUST_08379,Sharon Carter,2021-04-28,SMB,North,Enterprise,Churned,evan67@example.org
CUST_08380,Amy Espinoza,2024-05-10,SMB,South,Pro,Active,mallory73@example.net
CUST_08381,Patricia Mendoza,2022-10-10,SMB,International,Enterprise,Active,matthewvaldez@example.net
CUST_08382,Nicholas Stuart,2021-10-15,SMB,South,Basic,Churned,elizabeth51@example.org
CUST_08383,Benjamin Baldwin,2021-01-04,Mid-Market,East,Pro,Active,xnewton@example.com
CUST_08384,David Hill,2023-11-29,SMB,West,Enterprise,Active,michaelmartinez@example.net
CUST_08385,Jose Lee DVM,2021-01-08,SMB,North,Pro,Active,kolson@example.org
CUST_08386,Thomas Osborn,2022-02-23,Mid-Market,International,Pro,Active,shawana@example.com
CUST_08387,Ryan Mclaughlin,2021-03-02,Enterprise,South,Enterprise,Active,sstewart@example.com
CUST_08388,Daniel George,2022-06-19,Mid-Market,East,Pro,Active,abigailsmith@example.org
CUST_08389,Katelyn Walls,2021-08-20,Mid-Market,East,Enterprise,Active,xevans@example.net
CUST_08390,Ryan Smith,2023-10-10,Mid-Market,West,Enterprise,Active,mholmes@example.net
CUST_08391,Brittany Robinson,2022-04-04,SMB,East,Basic,Active,randyhall@example.net
CUST_08392,Amanda Garcia,2023-10-30,Enterprise,West,Pro,Churned,pthompson@example.org
CUST_08393,Monica Daniel,2022-05-08,Mid-Market,South,Pro,Churned,barryjohnson@example.com
CUST_08394,Lori Peterson,2022-11-06,SMB,International,Pro,Active,elizabethherrera@example.net
CUST_08395,Nicholas Jones,2021-08-29,Mid-Market,South,Pro,Active,gjones@example.org
CUST_08396,Patricia Mcintosh,2023-12-13,SMB,North,Enterprise,Active,dbyrd@example.net
CUST_08397,Gary Weaver,2022-04-13,SMB,East,Pro,Churned,julie18@example.com
CUST_08398,Mathew Odonnell,2023-06-22,Mid-Market,East,Basic,Active,michaelyoung@example.org
CUST_08399,Kendra Matthews,2021-08-07,Enterprise,West,Basic,Active,caleb32@example.org
CUST_08400,Mrs. Jennifer Leblanc,2021-02-04,SMB,West,Basic,Active,lorrainehall@example.com
CUST_08401,Stacy Smith,2022-10-07,SMB,East,Enterprise,Active,jeffreythomas@example.net
CUST_08402,Kathleen Berry,2021-12-08,SMB,East,Enterprise,Churned,yvonnegarcia@example.net
CUST_08403,Joseph Jones,2022-12-06,Mid-Market,North,Enterprise,Churned,hessmarcus@example.org
CUST_08404,Brady Smith,2024-03-06,SMB,North,Enterprise,Churned,bakeryesenia@example.net
CUST_08405,Mary Erickson,2021-02-08,SMB,International,Basic,Active,ntaylor@example.org
CUST_08406,Judy Yang,2022-01-06,SMB,West,Pro,Active,gpowell@example.net
CUST_08407,Derek Green,2021-11-16,Enterprise,East,Basic,Active,rlindsey@example.com
CUST_08408,Lisa Green,2021-03-07,SMB,West,Basic,Churned,tammyabbott@example.org
CUST_08409,Timothy Williams,2021-07-06,SMB,East,Pro,Active,nelsoncory@example.net
CUST_08410,Stanley Young,2022-07-22,Mid-Market,International,Basic,Active,michaelmcgee@example.org
CUST_08411,Dr. Madeline Aguirre,2023-04-06,Mid-Market,North,Enterprise,Churned,watkinsalexander@example.org
CUST_08412,Chad Cooper,2021-03-16,SMB,East,Basic,Active,freemanjennifer@example.org
CUST_08413,Morgan Carter,2024-02-04,Mid-Market,West,Basic,Churned,paul66@example.net
CUST_08414,Andrew Johnson,2022-12-20,SMB,West,Enterprise,Churned,katie37@example.org
CUST_08415,Joy Richardson,2023-04-04,SMB,North,Basic,Active,joel35@example.com
CUST_08416,Jessica Martin,2022-10-02,Mid-Market,North,Basic,Active,erinwilkerson@example.com
CUST_08417,Thomas Hughes,2022-05-16,SMB,North,Basic,Churned,carrkurt@example.net
CUST_08418,Travis Hardin,2022-11-24,SMB,West,Pro,Churned,oscarobrien@example.com
CUST_08419,Jackie Evans,2023-06-27,Mid-Market,East,Basic,Active,cindy40@example.org
CUST_08420,Jordan Jacobs,2021-11-03,SMB,West,Enterprise,Churned,arogers@example.net
CUST_08421,Justin Nelson,2022-02-17,Enterprise,East,Basic,Active,carla56@example.net
CUST_08422,Kylie Owens,2022-04-30,SMB,South,Pro,Active,bward@example.org
CUST_08423,Eddie Williams,2023-11-26,Mid-Market,West,Basic,Active,fischermark@example.org
CUST_08424,Sonya Johnson,2021-07-27,Mid-Market,North,Basic,Active,howardtimothy@example.org
CUST_08425,Rita Jackson,2024-02-06,SMB,North,Basic,Churned,hernandezdaniel@example.org
CUST_08426,Amanda Turner,2021-03-31,Mid-Market,East,Pro,Churned,grant08@example.org
CUST_08427,Sean Miller,2022-07-03,Mid-Market,East,Pro,Active,steven87@example.org
CUST_08428,Michael Allen,2024-03-28,Enterprise,North,Enterprise,Active,chernandez@example.net
CUST_08429,Courtney Snyder,2023-01-09,SMB,International,Enterprise,Active,peterjones@example.com
CUST_08430,Kenneth Palmer,2022-08-12,SMB,South,Pro,Active,jason52@example.com
CUST_08431,Sheena Stokes,2024-05-09,Enterprise,West,Pro,Churned,cynthia99@example.com
CUST_08432,Devin Montes,2022-12-14,Mid-Market,South,Basic,Churned,robertbrown@example.org
CUST_08433,Bethany Mitchell,2021-02-02,SMB,North,Enterprise,Active,rollinswilliam@example.net
CUST_08434,Monica Simmons,2023-07-24,Enterprise,South,Pro,Active,debra44@example.net
CUST_08435,Paul Blackwell,2021-11-27,Enterprise,East,Enterprise,Active,bradleyerica@example.net
CUST_08436,Richard Rivera,2021-02-12,SMB,South,Pro,Churned,dberry@example.org
CUST_08437,Henry Smith,2021-10-25,Enterprise,North,Basic,Active,parrishjames@example.com
CUST_08438,Evelyn Reed,2022-02-06,SMB,South,Pro,Active,penny29@example.com
CUST_08439,John Mathis,2024-02-17,SMB,East,Basic,Active,thomas80@example.net
CUST_08440,Theresa Sanders,2021-10-19,SMB,North,Enterprise,Active,reneebrown@example.org
CUST_08441,Cynthia Parker,2023-09-23,Mid-Market,East,Enterprise,Churned,whitemichael@example.com
CUST_08442,Megan Martinez,2022-11-27,Enterprise,West,Basic,Active,gregory95@example.org
CUST_08443,Dakota Johnston,2022-08-20,SMB,North,Enterprise,Active,tstephens@example.org
CUST_08444,Brian Johnson,2021-08-24,SMB,West,Pro,Active,kenneth98@example.org
CUST_08445,Sandra Maxwell,2022-03-23,SMB,South,Pro,Churned,paul65@example.org
CUST_08446,Madison Lewis,2024-02-21,Mid-Market,South,Pro,Active,bjenkins@example.org
CUST_08447,Caleb Bennett,2023-05-24,Enterprise,International,Pro,Active,brooksmarcus@example.com
CUST_08448,Sarah Andrews,2023-05-20,Mid-Market,International,Pro,Active,michael43@example.com
CUST_08449,Dr. Cheryl Burke DDS,2024-04-30,Mid-Market,West,Enterprise,Active,charlesmoore@example.org
CUST_08450,Kristi Wilson,2021-02-20,Mid-Market,International,Basic,Active,robinsontracy@example.org
CUST_08451,Tracy Sexton,2023-12-05,SMB,North,Basic,Churned,beasleystacey@example.net
CUST_08452,Dr. Kyle Underwood Jr.,2021-11-05,SMB,South,Pro,Active,carnold@example.org
CUST_08453,Jennifer Cruz,2021-05-02,Mid-Market,North,Pro,Active,ghicks@example.com
CUST_08454,Samantha Hurley,2022-10-24,Enterprise,North,Basic,Active,mflores@example.net
CUST_08455,Steven Jones,2021-07-11,Mid-Market,North,Pro,Active,tracykramer@example.net
CUST_08456,Ashley Durham,2024-03-25,Mid-Market,North,Basic,Active,wardjames@example.net
CUST_08457,James Howell,2021-03-06,SMB,South,Pro,Churned,timothy38@example.com
CUST_08458,Eugene Lewis,2022-12-20,Mid-Market,East,Enterprise,Active,xthompson@example.net
CUST_08459,Ann Sloan,2022-01-20,Mid-Market,North,Basic,Active,elizabethwood@example.com
CUST_08460,Brittany Smith,2021-07-31,Mid-Market,West,Enterprise,Churned,ianwalker@example.org
CUST_08461,Thomas Franklin,2021-12-02,SMB,International,Enterprise,Active,zdouglas@example.org
CUST_08462,Katherine Romero,2021-08-12,Mid-Market,South,Pro,Churned,hannah55@example.org
CUST_08463,Mark Davis,2023-03-03,Enterprise,South,Enterprise,Active,ycharles@example.org
CUST_08464,James Barnes,2022-06-16,Mid-Market,East,Enterprise,Active,kevin67@example.com
CUST_08465,April Scott,2021-04-08,SMB,South,Basic,Active,millerwalter@example.org
CUST_08466,Cassandra Camacho,2022-09-19,SMB,West,Basic,Churned,christine35@example.net
CUST_08467,Deanna Ashley,2021-11-14,SMB,East,Enterprise,Active,sherry42@example.com
CUST_08468,Gerald Lewis,2021-12-16,SMB,East,Enterprise,Active,lfreeman@example.org
CUST_08469,Ricardo Ramos,2022-11-17,Enterprise,South,Basic,Active,robert63@example.org
CUST_08470,Tyler Lee MD,2021-11-10,Enterprise,West,Basic,Active,williamsonanthony@example.org
CUST_08471,Caroline Thompson,2024-01-15,Mid-Market,North,Basic,Active,larashane@example.com
CUST_08472,Jasmine Sanders,2021-09-08,Mid-Market,East,Pro,Active,nathanielperkins@example.com
CUST_08473,Elizabeth Rodriguez,2022-12-16,SMB,North,Enterprise,Churned,jessicacollins@example.com
CUST_08474,John Navarro,2021-03-29,SMB,West,Enterprise,Active,oking@example.org
CUST_08475,Michael Scott,2022-03-26,Mid-Market,South,Basic,Active,toni78@example.net
CUST_08476,Tina Miller,2022-04-10,SMB,West,Pro,Active,bcastillo@example.org
CUST_08477,Kelly Phillips,2023-08-31,SMB,West,Basic,Active,chenpatrick@example.org
CUST_08478,Melissa Martinez,2021-05-14,Mid-Market,West,Basic,Active,christopher55@example.org
CUST_08479,Cynthia Hubbard,2023-09-30,SMB,South,Pro,Active,patriciamorrison@example.net
CUST_08480,Daniel Morse,2023-09-21,SMB,South,Basic,Churned,janetrandall@example.net
CUST_08481,Nicole Crawford,2022-07-23,SMB,International,Basic,Churned,christina34@example.com
CUST_08482,Terry Price,2022-09-26,Mid-Market,International,Enterprise,Active,lindaphillips@example.com
CUST_08483,Mr. Samuel Bradley,2022-09-18,SMB,North,Pro,Churned,coreysmith@example.com
CUST_08484,Christopher Jones,2023-02-03,SMB,South,Enterprise,Active,bellkarla@example.com
CUST_08485,Kim Martin,2021-12-01,Mid-Market,International,Basic,Active,usalinas@example.net
CUST_08486,Janet Romero,2023-09-02,Mid-Market,North,Pro,Active,jesseyoung@example.com
CUST_08487,David Richards,2021-03-29,SMB,East,Enterprise,Churned,geraldcortez@example.net
CUST_08488,Donna Cole,2021-03-24,SMB,East,Pro,Active,christophermorales@example.net
CUST_08489,Robert Wilkins,2021-08-12,Mid-Market,West,Basic,Active,mariaramirez@example.org
CUST_08490,Chelsea Dixon,2021-02-13,Mid-Market,South,Pro,Active,christian23@example.com
CUST_08491,Travis Erickson,2024-03-28,Mid-Market,North,Pro,Active,victoria51@example.com
CUST_08492,Crystal Davidson,2023-06-03,Mid-Market,East,Enterprise,Churned,jonesmatthew@example.com
CUST_08493,Joy Wood,2021-07-31,Mid-Market,North,Pro,Active,mullennathan@example.net
CUST_08494,James Compton,2022-05-02,Enterprise,North,Pro,Active,matthew17@example.org
CUST_08495,Jasmine Moore,2023-08-06,Mid-Market,West,Basic,Active,ryanmacdonald@example.com
CUST_08496,Elizabeth Webb,2022-06-23,Enterprise,North,Basic,Active,nicholethompson@example.net
CUST_08497,Victor Pope,2021-09-02,Enterprise,West,Basic,Active,mark19@example.com
CUST_08498,Emily Cruz,2021-08-11,SMB,North,Basic,Active,natasha18@example.net
CUST_08499,Gavin Foley,2021-02-21,Mid-Market,International,Basic,Active,stonejessica@example.net
CUST_08500,Regina Ortega,2022-04-14,Mid-Market,International,Pro,Active,kayla07@example.net
CUST_08501,Brian Austin,2022-12-16,Mid-Market,International,Basic,Active,valenciachristina@example.net
CUST_08502,Leslie Murphy,2022-02-02,Mid-Market,International,Basic,Churned,perezdaniel@example.com
CUST_08503,Ryan Leblanc,2024-04-28,Enterprise,East,Basic,Active,estone@example.com
CUST_08504,Dean Richards,2021-01-29,Mid-Market,West,Pro,Active,hendersontodd@example.com
CUST_08505,Jessica Williams,2024-01-29,SMB,South,Enterprise,Churned,zjordan@example.net
CUST_08506,Bailey Coleman,2023-11-05,Enterprise,South,Pro,Active,andrewsanford@example.com
CUST_08507,Jose Mcdonald,2021-01-21,SMB,International,Pro,Active,lindsey15@example.com
CUST_08508,Angela Richardson,2022-06-26,SMB,West,Enterprise,Active,rosskristen@example.net
CUST_08509,Brian Tran,2021-09-23,SMB,West,Pro,Churned,millererika@example.com
CUST_08510,Ms. Christina Dixon,2023-12-16,SMB,North,Enterprise,Active,hansenluke@example.net
CUST_08511,Steven Lin,2023-02-13,Mid-Market,South,Pro,Churned,qbrooks@example.org
CUST_08512,Jamie Stewart,2023-06-08,SMB,North,Pro,Active,taylorclifford@example.org
CUST_08513,Donna Lopez,2023-11-24,Enterprise,West,Pro,Active,ncastro@example.net
CUST_08514,Janet Montgomery,2022-02-17,SMB,North,Basic,Active,odavis@example.net
CUST_08515,Sabrina Marshall,2022-04-15,SMB,North,Basic,Churned,rodriguezamy@example.com
CUST_08516,Mario Jackson,2022-07-22,SMB,West,Pro,Active,nicole02@example.org
CUST_08517,Jill Villa,2022-06-07,SMB,East,Pro,Active,bradleymedina@example.com
CUST_08518,Jenna Summers,2023-04-14,SMB,West,Basic,Active,aaron62@example.net
CUST_08519,Brianna Elliott,2023-08-31,Enterprise,International,Enterprise,Active,edwardnorman@example.net
CUST_08520,Michelle Harris,2024-02-18,SMB,East,Basic,Churned,ajackson@example.net
CUST_08521,Selena Gonzalez,2024-04-02,Enterprise,North,Basic,Active,zanderson@example.org
CUST_08522,Amanda Sanders,2021-12-25,SMB,North,Pro,Churned,tara90@example.com
CUST_08523,Kathleen Richmond,2022-05-04,Mid-Market,North,Basic,Active,stephenwade@example.com
CUST_08524,Jade Kramer,2023-12-04,Mid-Market,East,Enterprise,Active,vaughankatrina@example.net
CUST_08525,Mitchell Castro,2021-01-30,Enterprise,South,Pro,Active,anneblack@example.com
CUST_08526,Amber Hahn,2023-11-09,Mid-Market,South,Pro,Churned,lfreeman@example.com
CUST_08527,Nathan Hubbard,2023-05-05,Mid-Market,East,Basic,Active,pattersonstacey@example.org
